PharmGKB ID,Literature,Variant,Drug,Class,activity_score,Association,isomeric,phenotype
1184756902,PMID:11823760,*1/*2,metoprolol,nor,2,"CYP2D6 *17/*17 is associated with decreased metabolism of debrisoquine, dextromethorphan or metoprolol in healthy individuals as compared to CYP2D6 *1/*1 + *1/*2.",CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,CYP2D6 Normal Metabolizer
1184756902,PMID:11823760,*17/*17,metoprolol,de,1,"CYP2D6 *17/*17 is associated with decreased metabolism of debrisoquine, dextromethorphan or metoprolol in healthy individuals as compared to CYP2D6 *1/*1 + *1/*2.",CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,CYP2D6 Intermediate Metabolizer
1184756941,PMID:11823760,*29/*29,metoprolol,de,1,CYP2D6 *29/*29 is associated with decreased metabolism of dextromethorphan or metoprolol in healthy individuals as compared to CYP2D6 *1/*1 + *1/*2.,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,CYP2D6 Intermediate Metabolizer
1184000492,PMID:24193112,*1/*4,metoprolol,de,1,CYP2D6 *1/*4 are associated with increased plasma metoprolol concentrations when treated with metoprolol as compared to CYP2D6 *1/*1.,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,CYP2D6 Intermediate Metabolizer
1184000492,PMID:24193112,*4/*4,metoprolol,f,0,CYP2D6 *4/*4 are associated with increased plasma metoprolol concentrations when treated with metoprolol as compared to CYP2D6 *1/*1.,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,CYP2D6 Poor Metabolizer
1184756685,PMID:15726636,*4/*31,metoprolol,f,0,CYP2D6 *4/*31 (assigned as poor metabolizers phenotype) is associated with decreased metabolism of metoprolol in healthy individuals.,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,CYP2D6 Poor Metabolizer
1184756327,PMID:10471072,*4/*20,metoprolol,f,0,CYP2D6 *4/*20 (assigned as poor metabolizers phenotype) is associated with decreased enzyme activity of CYP2D6 when assayed with metoprolol.,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,CYP2D6 Poor Metabolizer
1184085740,PMCID:PMC4111800,*3/*17,metoprolol,de,0.5,CYP2D6 *3/*17 are associated with greater heart rate (HR) reduction when treated with metoprolol as compared to CYP2D6 *1/*1.,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,CYP2D6 Intermediate Metabolizer
1184085740,PMCID:PMC4111800,*3/*4,metoprolol,f,0,CYP2D6 *3/*4 are associated with greater heart rate (HR) reduction when treated with metoprolol as compared to CYP2D6 *1/*1.,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,CYP2D6 Poor Metabolizer
1184085740,PMCID:PMC4111800,*4/*10,metoprolol,de,0.25,CYP2D6 *4/*10 are associated with greater heart rate (HR) reduction when treated with metoprolol as compared to CYP2D6 *1/*1.,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,CYP2D6 Intermediate Metabolizer
1184085740,PMCID:PMC4111800,*4/*17,metoprolol,de,0.5,CYP2D6 *4/*17 are associated with greater heart rate (HR) reduction when treated with metoprolol as compared to CYP2D6 *1/*1.,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,CYP2D6 Intermediate Metabolizer
1184085740,PMCID:PMC4111800,*4/*41,metoprolol,de,0.25,CYP2D6 *4/*41 are associated with greater heart rate (HR) reduction when treated with metoprolol as compared to CYP2D6 *1/*1.,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,CYP2D6 Intermediate Metabolizer
1184085740,PMCID:PMC4111800,*4/*5,metoprolol,f,0,CYP2D6 *4/*5 are associated with greater heart rate (HR) reduction when treated with metoprolol as compared to CYP2D6 *1/*1.,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,CYP2D6 Poor Metabolizer
1184085740,PMCID:PMC4111800,*4/*6,metoprolol,f,0,CYP2D6 *4/*6 are associated with greater heart rate (HR) reduction when treated with metoprolol as compared to CYP2D6 *1/*1.,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,CYP2D6 Poor Metabolizer
1184085740,PMCID:PMC4111800,*5/*10,metoprolol,de,0.25,CYP2D6 *5/*10 are associated with greater heart rate (HR) reduction when treated with metoprolol as compared to CYP2D6 *1/*1.,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,CYP2D6 Intermediate Metabolizer
1444703011,PMID:9408809,*1/*1,mianserin,nor,2,CYP2D6 *1/*10 are associated with increased concentrations of mianserin in people with Depression as compared to CYP2D6 *1/*1.,CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42,CYP2D6 Normal Metabolizer
1444703011,PMID:9408809,*1/*10,mianserin,de,1.25,CYP2D6 *1/*10 are associated with increased concentrations of mianserin in people with Depression as compared to CYP2D6 *1/*1.,CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42,CYP2D6 Normal Metabolizer
1444703011,PMID:9408809,*5/*10,mianserin,de,0.25,CYP2D6 *5/*10 are associated with increased concentrations of mianserin in people with Depression as compared to CYP2D6 *1/*1.,CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42,CYP2D6 Intermediate Metabolizer
1183618754,PMID:22926595,*1/*1,mirtazapine,nor,2,CYP2D6 *3/*4 are associated with increased S-mirtazapine plasma levels in non-smokers at day 14 of treatment when treated with mirtazapine in people with Depression as compared to CYP2D6 *1/*1.,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,CYP2D6 Normal Metabolizer
1183618754,PMID:22926595,*3/*4,mirtazapine,f,0,CYP2D6 *3/*4 are associated with increased S-mirtazapine plasma levels in non-smokers at day 14 of treatment when treated with mirtazapine in people with Depression as compared to CYP2D6 *1/*1.,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,CYP2D6 Poor Metabolizer
1183618754,PMID:22926595,*4/*6,mirtazapine,f,0,CYP2D6 *4/*6 are associated with increased S-mirtazapine plasma levels in non-smokers at day 14 of treatment when treated with mirtazapine in people with Depression as compared to CYP2D6 *1/*1.,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,CYP2D6 Poor Metabolizer
1183618807,PMID:19429471,*4/*4,mirtazapine,f,0,CYP2D6 *4/*4 is associated with increased dose/weight adjusted AUC for mirtazapine when exposed to mirtazapine in healthy individuals as compared to CYP2D6 *1/*1.,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,CYP2D6 Poor Metabolizer
1183617426,PMCID:PMC2291379,*1/*1,nortriptyline,nor,2,"CYP2D6 *4/*4 is associated with decreased dose of amitriptyline, clomipramine, doxepin, imipramine, maprotiline, nortriptyline or Opipramol in people with Depression as compared to CYP2D6 *1/*1.",CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,CYP2D6 Normal Metabolizer
1183617426,PMCID:PMC2291379,*4/*4,nortriptyline,f,0,"CYP2D6 *4/*4 is associated with decreased dose of amitriptyline, clomipramine, doxepin, imipramine, maprotiline, nortriptyline or Opipramol in people with Depression as compared to CYP2D6 *1/*1.",CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,CYP2D6 Poor Metabolizer
1184468498,PMID:9797795,*10/*10,nortriptyline,de,0.5,CYP2D6 *10/*10 is associated with decreased metabolism of nortriptyline in healthy individuals as compared to CYP2D6 *1/*1.,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,CYP2D6 Intermediate Metabolizer
1184468489,PMID:9797795,*1/*10,nortriptyline,nor,1.25,CYP2D6 *1/*10 is not associated with metabolism of nortriptyline in healthy individuals as compared to CYP2D6 *1/*1.,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,CYP2D6 Normal Metabolizer
1446904494,PMID:9585799,*1/*4,nortriptyline,de,1,CYP2D6 *1/*4 are associated with decreased metabolism of nortriptyline in healthy individuals as compared to CYP2D6 *1/*1 + *1/*2xN.,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,CYP2D6 Intermediate Metabolizer
1446904494,PMID:9585799,*1/*5,nortriptyline,de,1,CYP2D6 *1/*5 are associated with decreased metabolism of nortriptyline in healthy individuals as compared to CYP2D6 *1/*1 + *1/*2xN.,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,CYP2D6 Intermediate Metabolizer
1446904589,PMID:23799451,*1/*81,nortriptyline,de,1,"CYP2D6 *1/*81 is associated with increased concentrations of nortriptyline in people with Depressive Disorder, Major.",CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,CYP2D6 Intermediate Metabolizer
1446902725,PMID:15590749,*1/*2,nortriptyline,nor,2,"CYP2D6 *2/*4 are associated with increased concentrations of nortriptyline in people with Depressive Disorder, Major as compared to CYP2D6 *1/*1 + *1/*2 + *2/*1xN + *2/*2 + *1/*41 + *1/*10 + *2/*41.",CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,CYP2D6 Normal Metabolizer
1446902725,PMID:15590749,*2/*2,nortriptyline,nor,2,"CYP2D6 *2/*4 are associated with increased concentrations of nortriptyline in people with Depressive Disorder, Major as compared to CYP2D6 *1/*1 + *1/*2 + *2/*1xN + *2/*2 + *1/*41 + *1/*10 + *2/*41.",CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,CYP2D6 Normal Metabolizer
1446902725,PMID:15590749,*1/*41,nortriptyline,nor,1.25,"CYP2D6 *2/*4 are associated with increased concentrations of nortriptyline in people with Depressive Disorder, Major as compared to CYP2D6 *1/*1 + *1/*2 + *2/*1xN + *2/*2 + *1/*41 + *1/*10 + *2/*41.",CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,CYP2D6 Normal Metabolizer
1446902725,PMID:15590749,*2/*41,nortriptyline,nor,1.25,"CYP2D6 *2/*4 are associated with increased concentrations of nortriptyline in people with Depressive Disorder, Major as compared to CYP2D6 *1/*1 + *1/*2 + *2/*1xN + *2/*2 + *1/*41 + *1/*10 + *2/*41.",CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,CYP2D6 Normal Metabolizer
1446902725,PMID:15590749,*2/*4,nortriptyline,de,1,"CYP2D6 *2/*4 are associated with increased concentrations of nortriptyline in people with Depressive Disorder, Major as compared to CYP2D6 *1/*1 + *1/*2 + *2/*1xN + *2/*2 + *1/*41 + *1/*10 + *2/*41.",CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,CYP2D6 Intermediate Metabolizer
1446902725,PMID:15590749,*2/*5,nortriptyline,de,1,"CYP2D6 *2/*5 are associated with increased concentrations of nortriptyline in people with Depressive Disorder, Major as compared to CYP2D6 *1/*1 + *1/*2 + *2/*1xN + *2/*2 + *1/*41 + *1/*10 + *2/*41.",CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,CYP2D6 Intermediate Metabolizer
1446902725,PMID:15590749,*4/*41,nortriptyline,de,0.25,"CYP2D6 *4/*41 are associated with increased concentrations of nortriptyline in people with Depressive Disorder, Major as compared to CYP2D6 *1/*1 + *1/*2 + *2/*1xN + *2/*2 + *1/*41 + *1/*10 + *2/*41.",CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,CYP2D6 Intermediate Metabolizer
1446902725,PMID:15590749,*4/*10,nortriptyline,de,0.25,"CYP2D6 *4/*10 are associated with increased concentrations of nortriptyline in people with Depressive Disorder, Major as compared to CYP2D6 *1/*1 + *1/*2 + *2/*1xN + *2/*2 + *1/*41 + *1/*10 + *2/*41.",CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,CYP2D6 Intermediate Metabolizer
1183618387,PMID:11682257,*5/*10,nortriptyline,de,0.25,"CYP2D6 *5/*10 is associated with increased mean nortriptyline concentrations and nortriptyline concentrations per unit dose of the medication when treated with nortriptyline in people with Depressive Disorder, Major as compared to CYP2D6 *1/*1.",CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,CYP2D6 Intermediate Metabolizer
1452151321,PMID:18346175,*1/*1,olanzapine,nor,2,"CYP2D6 *4/*4 (assigned as poor metabolizer phenotype) is associated with increased risk of extrapyramidal symptoms when treated with amisulpride, clozapine, haloperidol, olanzapine, quetiapine, risperidone, ziprasidone or zuclopenthixol in people with Schizophrenia, Bipolar Disorder, Personality Disorders, Psychotic Disorders or Obsessive-Compulsive Disorder as compared to CYP2D6 *1/*1 (assigned as normal metabolizer phenotype) .",CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C,CYP2D6 Normal Metabolizer
1452151321,PMID:18346175,*4/*4,olanzapine,f,0,"CYP2D6 *4/*4 (assigned as poor metabolizer phenotype) is associated with increased risk of extrapyramidal symptoms when treated with amisulpride, clozapine, haloperidol, olanzapine, quetiapine, risperidone, ziprasidone or zuclopenthixol in people with Schizophrenia, Bipolar Disorder, Personality Disorders, Psychotic Disorders or Obsessive-Compulsive Disorder as compared to CYP2D6 *1/*1 (assigned as normal metabolizer phenotype) .",CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C,CYP2D6 Poor Metabolizer
1452151189,PMID:18346175,*3/*4,olanzapine,f,0,"CYP2D6 *3/*4 (assigned as poor metabolizer phenotype) is associated with increased risk of extrapyramidal symptoms when treated with amisulpride, clozapine, haloperidol, olanzapine, quetiapine, risperidone, ziprasidone or zuclopenthixol in people with Schizophrenia, Bipolar Disorder, Personality Disorders, Psychotic Disorders or Obsessive-Compulsive Disorder as compared to CYP2D6 *1/*1 (assigned as normal metabolizer phenotype) .",CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C,CYP2D6 Poor Metabolizer
1452151189,PMID:18346175,*4/*5,olanzapine,f,0,"CYP2D6 *4/*5 (assigned as poor metabolizer phenotype) is associated with increased risk of extrapyramidal symptoms when treated with amisulpride, clozapine, haloperidol, olanzapine, quetiapine, risperidone, ziprasidone or zuclopenthixol in people with Schizophrenia, Bipolar Disorder, Personality Disorders, Psychotic Disorders or Obsessive-Compulsive Disorder as compared to CYP2D6 *1/*1 (assigned as normal metabolizer phenotype) .",CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C,CYP2D6 Poor Metabolizer
1452151189,PMID:18346175,*4/*6,olanzapine,f,0,"CYP2D6 *4/*6 (assigned as poor metabolizer phenotype) is associated with increased risk of extrapyramidal symptoms when treated with amisulpride, clozapine, haloperidol, olanzapine, quetiapine, risperidone, ziprasidone or zuclopenthixol in people with Schizophrenia, Bipolar Disorder, Personality Disorders, Psychotic Disorders or Obsessive-Compulsive Disorder as compared to CYP2D6 *1/*1 (assigned as normal metabolizer phenotype) .",CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C,CYP2D6 Poor Metabolizer
1183632031,PMID:11901361,*1/*3,olanzapine,de,1,CYP2D6 *1/*3 are associated with increased Weight gain when treated with olanzapine in men with Schizophrenia as compared to CYP2D6 *1/*1.,CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C,CYP2D6 Intermediate Metabolizer
1183632031,PMID:11901361,*1/*4,olanzapine,de,1,CYP2D6 *1/*4 are associated with increased Weight gain when treated with olanzapine in men with Schizophrenia as compared to CYP2D6 *1/*1.,CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C,CYP2D6 Intermediate Metabolizer
1183617426,PMCID:PMC2291379,*1/*1,opipramol,nor,2,"CYP2D6 *4/*4 is associated with decreased dose of amitriptyline, clomipramine, doxepin, imipramine, maprotiline, nortriptyline or Opipramol in people with Depression as compared to CYP2D6 *1/*1.",C1CN(CCN1CCCN2C3=CC=CC=C3C=CC4=CC=CC=C42)CCO,CYP2D6 Normal Metabolizer
1183617426,PMCID:PMC2291379,*4/*4,opipramol,f,0,"CYP2D6 *4/*4 is associated with decreased dose of amitriptyline, clomipramine, doxepin, imipramine, maprotiline, nortriptyline or Opipramol in people with Depression as compared to CYP2D6 *1/*1.",C1CN(CCN1CCCN2C3=CC=CC=C3C=CC4=CC=CC=C42)CCO,CYP2D6 Poor Metabolizer
1451152760,PMID:9352573,*1/*1,oxycodone,nor,2,"CYP2D6 *3/*3 are associated with decreased risk of Opioid-Related Disorders due to codeine, hydrocodone or oxycodone as compared to CYP2D6 *1/*1 + *1/*3 + *1/*4.",CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)OC)O4)O,CYP2D6 Normal Metabolizer
1451152760,PMID:9352573,*1/*3,oxycodone,de,1,"CYP2D6 *3/*3 are associated with decreased risk of Opioid-Related Disorders due to codeine, hydrocodone or oxycodone as compared to CYP2D6 *1/*1 + *1/*3 + *1/*4.",CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)OC)O4)O,CYP2D6 Intermediate Metabolizer
1451152760,PMID:9352573,*1/*4,oxycodone,de,1,"CYP2D6 *3/*3 are associated with decreased risk of Opioid-Related Disorders due to codeine, hydrocodone or oxycodone as compared to CYP2D6 *1/*1 + *1/*3 + *1/*4.",CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)OC)O4)O,CYP2D6 Intermediate Metabolizer
1451152760,PMID:9352573,*3/*3,oxycodone,f,0,"CYP2D6 *3/*3 are associated with decreased risk of Opioid-Related Disorders due to codeine, hydrocodone or oxycodone as compared to CYP2D6 *1/*1 + *1/*3 + *1/*4.",CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)OC)O4)O,CYP2D6 Poor Metabolizer
1451152760,PMID:9352573,*4/*4,oxycodone,f,0,"CYP2D6 *4/*4 are associated with decreased risk of Opioid-Related Disorders due to codeine, hydrocodone or oxycodone as compared to CYP2D6 *1/*1 + *1/*3 + *1/*4.",CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)OC)O4)O,CYP2D6 Poor Metabolizer
1183621831,PMID:19719813,*3/*4,oxycodone,f,0,CYP2D6 *3/*4 is associated with mean plasma concentration of oxymorphone and lower mean oxymorphone/oxycodone ratio when treated with oxycodone as compared to CYP2D6 *1/*1.,CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)OC)O4)O,CYP2D6 Poor Metabolizer
1184473395,PMCID:PMC3610662,*4/*5,oxycodone,f,0,CYP2D6 *4/*5 (assigned as poor metabolizer phenotype) is associated with decreased Mean oxymophone/oxycodone ratios when treated with oxycodone as compared to CYP2D6 *1/*1xN + *2/*2xN + *1xN/*2 (assigned as ultrarapid metabolizer phenotype) .,CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)OC)O4)O,CYP2D6 Poor Metabolizer
1184473395,PMCID:PMC3610662,*4/*6,oxycodone,f,0,CYP2D6 *4/*6(assigned as poor metabolizer phenotype) is associated with decreased Mean oxymophone/oxycodone ratios when treated with oxycodone as compared to CYP2D6 *1/*1xN + *2/*2xN + *1xN/*2 (assigned as ultrarapid metabolizer phenotype) .,CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)OC)O4)O,CYP2D6 Poor Metabolizer
1184473395,PMCID:PMC3610662,*4/*7,oxycodone,f,0,CYP2D6 *4/*7 (assigned as poor metabolizer phenotype) is associated with decreased Mean oxymophone/oxycodone ratios when treated with oxycodone as compared to CYP2D6 *1/*1xN + *2/*2xN + *1xN/*2 (assigned as ultrarapid metabolizer phenotype) .,CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)OC)O4)O,CYP2D6 Poor Metabolizer
1183621795,PMCID:PMC3249195,*2/*2,oxycodone,nor,2,CYP2D6 *4/*6 are associated with decreased serum concentrations of oxymorphone and noroxymorphone and oxymorphone/oxycodone ratios when treated with oxycodone in people with Neoplasms as compared to CYP2D6 *1/*1 + *2/*2.,CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)OC)O4)O,CYP2D6 Normal Metabolizer
1183617434,PMCID:PMC2291379,*4/*4,paroxetine,f,0,"CYP2D6 *4/*4 is associated with decreased dose of citalopram, escitalopram, fluoxetine, fluvoxamine, paroxetine or sertraline in people with Depression as compared to CYP2D6 *1/*1.",C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,CYP2D6 Poor Metabolizer
1451643140,PMID:34231053,*1/*2,paroxetine,nor,2,CYP2D6 *4/*5 (assigned as poor metabolizer genotypes phenotype) are not associated with response to paroxetine in women with Depression and Pregnancy as compared to CYP2D6 *1/*1 + *1/*2 + *1/*4 + *1/*9 + *1/*10 + *1/*41 + *2/*2 + *2/*4 + *2/*10 + *2/*41 (assigned as normal metabolizer genotype phenotype) .,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,CYP2D6 Normal Metabolizer
1451643140,PMID:34231053,*1/*4,paroxetine,nor,1,CYP2D6 *4/*5 (assigned as poor metabolizer genotypes phenotype) are not associated with response to paroxetine in women with Depression and Pregnancy as compared to CYP2D6 *1/*1 + *1/*2 + *1/*4 + *1/*9 + *1/*10 + *1/*41 + *2/*2 + *2/*4 + *2/*10 + *2/*41 (assigned as normal metabolizer genotype phenotype) .,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,CYP2D6 Intermediate Metabolizer
1451643140,PMID:34231053,*1/*9,paroxetine,nor,1.25,CYP2D6 *4/*5 (assigned as poor metabolizer genotypes phenotype) are not associated with response to paroxetine in women with Depression and Pregnancy as compared to CYP2D6 *1/*1 + *1/*2 + *1/*4 + *1/*9 + *1/*10 + *1/*41 + *2/*2 + *2/*4 + *2/*10 + *2/*41 (assigned as normal metabolizer genotype phenotype) .,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,CYP2D6 Normal Metabolizer
1451643140,PMID:34231053,*1/*10,paroxetine,nor,1.25,CYP2D6 *4/*5 (assigned as poor metabolizer genotypes phenotype) are not associated with response to paroxetine in women with Depression and Pregnancy as compared to CYP2D6 *1/*1 + *1/*2 + *1/*4 + *1/*9 + *1/*10 + *1/*41 + *2/*2 + *2/*4 + *2/*10 + *2/*41 (assigned as normal metabolizer genotype phenotype) .,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,CYP2D6 Normal Metabolizer
1451643140,PMID:34231053,*1/*41,paroxetine,nor,1.25,CYP2D6 *4/*5 (assigned as poor metabolizer genotypes phenotype) are not associated with response to paroxetine in women with Depression and Pregnancy as compared to CYP2D6 *1/*1 + *1/*2 + *1/*4 + *1/*9 + *1/*10 + *1/*41 + *2/*2 + *2/*4 + *2/*10 + *2/*41 (assigned as normal metabolizer genotype phenotype) .,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,CYP2D6 Normal Metabolizer
1451643140,PMID:34231053,*2/*2,paroxetine,nor,2,CYP2D6 *4/*5 (assigned as poor metabolizer genotypes phenotype) are not associated with response to paroxetine in women with Depression and Pregnancy as compared to CYP2D6 *1/*1 + *1/*2 + *1/*4 + *1/*9 + *1/*10 + *1/*41 + *2/*2 + *2/*4 + *2/*10 + *2/*41 (assigned as normal metabolizer genotype phenotype) .,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,CYP2D6 Normal Metabolizer
1451643140,PMID:34231053,*2/*4,paroxetine,nor,1,CYP2D6 *4/*5 (assigned as poor metabolizer genotypes phenotype) are not associated with response to paroxetine in women with Depression and Pregnancy as compared to CYP2D6 *1/*1 + *1/*2 + *1/*4 + *1/*9 + *1/*10 + *1/*41 + *2/*2 + *2/*4 + *2/*10 + *2/*41 (assigned as normal metabolizer genotype phenotype) .,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,CYP2D6 Intermediate Metabolizer
1451643140,PMID:34231053,*2/*10,paroxetine,nor,1.25,CYP2D6 *4/*5 (assigned as poor metabolizer genotypes phenotype) are not associated with response to paroxetine in women with Depression and Pregnancy as compared to CYP2D6 *1/*1 + *1/*2 + *1/*4 + *1/*9 + *1/*10 + *1/*41 + *2/*2 + *2/*4 + *2/*10 + *2/*41 (assigned as normal metabolizer genotype phenotype) .,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,CYP2D6 Normal Metabolizer
1451643140,PMID:34231053,*2/*41,paroxetine,nor,1.25,CYP2D6 *4/*5 (assigned as poor metabolizer genotypes phenotype) are not associated with response to paroxetine in women with Depression and Pregnancy as compared to CYP2D6 *1/*1 + *1/*2 + *1/*4 + *1/*9 + *1/*10 + *1/*41 + *2/*2 + *2/*4 + *2/*10 + *2/*41 (assigned as normal metabolizer genotype phenotype) .,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,CYP2D6 Normal Metabolizer
1451643140,PMID:34231053,*4/*5,paroxetine,f,0,CYP2D6 *4/*5 (assigned as poor metabolizer genotypes phenotype) are not associated with response to paroxetine in women with Depression and Pregnancy as compared to CYP2D6 *1/*1 + *1/*2 + *1/*4 + *1/*9 + *1/*10 + *1/*41 + *2/*2 + *2/*4 + *2/*10 + *2/*41 (assigned as normal metabolizer genotype phenotype) .,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,CYP2D6 Poor Metabolizer
1451643140,PMID:34231053,*4/*10,paroxetine,f,0.25,CYP2D6 *4/*10 (assigned as intermediate metabolizer genotypes phenotype) are not associated with response to paroxetine in women with Depression and Pregnancy as compared to CYP2D6 *1/*1 + *1/*2 + *1/*4 + *1/*9 + *1/*10 + *1/*41 + *2/*2 + *2/*4 + *2/*10 + *2/*41 (assigned as normal metabolizer genotype phenotype) .,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,CYP2D6 Intermediate Metabolizer
1451643140,PMID:34231053,*4/*41,paroxetine,f,0.25,CYP2D6 *4/*41 (assigned as intermediate metabolizer genotypes phenotype) are not associated with response to paroxetine in women with Depression and Pregnancy as compared to CYP2D6 *1/*1 + *1/*2 + *1/*4 + *1/*9 + *1/*10 + *1/*41 + *2/*2 + *2/*4 + *2/*10 + *2/*41 (assigned as normal metabolizer genotype phenotype) .,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,CYP2D6 Intermediate Metabolizer
1451643140,PMID:34231053,*5/*9,paroxetine,f,0.25,CYP2D6 *5/*9 (assigned as intermediate metabolizer genotypes phenotype) are not associated with response to paroxetine in women with Depression and Pregnancy as compared to CYP2D6 *1/*1 + *1/*2 + *1/*4 + *1/*9 + *1/*10 + *1/*41 + *2/*2 + *2/*4 + *2/*10 + *2/*41 (assigned as normal metabolizer genotype phenotype) .,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,CYP2D6 Intermediate Metabolizer
1449310381,PMID:28933337,*2/*14,paroxetine,nor,1.5,CYP2D6 *5/*10 are associated with decreased metabolism of paroxetine in healthy individuals as compared to CYP2D6 *1/*1 + *1/*10 + *1/*2 + *2/*10 + *2/*14.,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,CYP2D6 Normal Metabolizer
